task_id,seed,condition,a_cards,a_write_linked_cards,b_candidates,b_material_decisions,db_transition,exact_transition,c0_db_match,treatment_db_match,c0_exact_mutation,treatment_exact_mutation,treatment_diagnostics,attributionsstaerke,attributionsbegruendung
56,976303,C2_PREWRITE_CONTROL,0,0,1,0,saved,saved,0,1,0,1,[],,
56,976303,C3_COMBINED_INTERVENTION,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""8302289002"", ""new_item_id"": ""9534205511"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4284542"", ""payment_method_id"": ""gift_card_9368765""}, ""kind"": ""missing_effect""}]",,
56,976304,C1_SEMANTIC_SUPPORT,2,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
56,976304,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
56,976304,C3_COMBINED_INTERVENTION,0,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""8302289002"", ""new_item_id"": ""9534205511"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4284542"", ""payment_method_id"": ""gift_card_9368765""}, ""kind"": ""missing_effect""}]",,
56,976305,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""8302289002"", ""new_item_id"": ""9534205511"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4284542"", ""payment_method_id"": ""gift_card_9368765""}, ""kind"": ""missing_effect""}]",,
56,976305,C2_PREWRITE_CONTROL,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""8302289002"", ""new_item_id"": ""9534205511"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4284542"", ""payment_method_id"": ""gift_card_9368765""}, ""kind"": ""missing_effect""}]",,
56,976305,C3_COMBINED_INTERVENTION,2,1,1,0,saved,saved,0,1,0,1,[],,
56,976306,C1_SEMANTIC_SUPPORT,2,1,0,0,saved,saved,0,1,0,1,[],,
56,976306,C2_PREWRITE_CONTROL,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""8302289002"", ""new_item_id"": ""9534205511"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4284542"", ""payment_method_id"": ""gift_card_9368765""}, ""kind"": ""missing_effect""}]",,
56,976306,C3_COMBINED_INTERVENTION,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""8302289002"", ""new_item_id"": ""9534205511"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W4284542"", ""payment_method_id"": ""gift_card_9368765""}, ""kind"": ""missing_effect""}]",,
59,976301,C1_SEMANTIC_SUPPORT,5,2,0,0,saved,saved,0,1,0,1,[],,
59,976301,C2_PREWRITE_CONTROL,0,0,2,0,saved,saved,0,1,0,1,[],,
59,976301,C3_COMBINED_INTERVENTION,4,2,2,0,saved,saved,0,1,0,1,[],,
59,976302,C1_SEMANTIC_SUPPORT,4,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
59,976302,C2_PREWRITE_CONTROL,0,0,1,0,broken,broken,1,0,1,0,"[{""actual"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W2702727"", ""reason"": ""no longer needed""}, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W8268610"", ""reason"": ""no longer needed""}, ""kind"": ""wrong_target""}, {""actual"": null, ""expected"": {""address1"": ""1234 Elm St"", ""address2"": """", ""city"": ""Springfield"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W2702727"", ""state"": ""IL"", ""zip"": ""62701""}, ""kind"": ""missing_effect""}]",,
59,976302,C3_COMBINED_INTERVENTION,4,2,2,0,broken,broken,1,0,1,0,"[{""actual"": {""address1"": ""1234 Elm St"", ""address2"": ""none"", ""city"": ""Springfield"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W2702727"", ""state"": ""IL"", ""zip"": ""62701""}, ""expected"": {""address1"": ""1234 Elm St"", ""address2"": """", ""city"": ""Springfield"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W2702727"", ""state"": ""IL"", ""zip"": ""62701""}, ""kind"": ""wrong_parameter""}]",,
59,976303,C1_SEMANTIC_SUPPORT,3,1,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W2702727"", ""reason"": ""no longer needed""}, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W8268610"", ""reason"": ""no longer needed""}, ""kind"": ""wrong_target""}, {""actual"": null, ""expected"": {""address1"": ""1234 Elm St"", ""address2"": """", ""city"": ""Springfield"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W2702727"", ""state"": ""IL"", ""zip"": ""62701""}, ""kind"": ""missing_effect""}]",,
59,976303,C2_PREWRITE_CONTROL,0,0,1,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W2702727"", ""reason"": ""no longer needed""}, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W8268610"", ""reason"": ""no longer needed""}, ""kind"": ""wrong_target""}, {""actual"": null, ""expected"": {""address1"": ""1234 Elm St"", ""address2"": """", ""city"": ""Springfield"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W2702727"", ""state"": ""IL"", ""zip"": ""62701""}, ""kind"": ""missing_effect""}]",,
59,976303,C3_COMBINED_INTERVENTION,3,1,1,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W2702727"", ""reason"": ""no longer needed""}, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W8268610"", ""reason"": ""no longer needed""}, ""kind"": ""wrong_target""}, {""actual"": null, ""expected"": {""address1"": ""1234 Elm St"", ""address2"": """", ""city"": ""Springfield"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W2702727"", ""state"": ""IL"", ""zip"": ""62701""}, ""kind"": ""missing_effect""}]",,
59,976304,C1_SEMANTIC_SUPPORT,4,2,0,0,saved,saved,0,1,0,1,[],,
59,976304,C2_PREWRITE_CONTROL,0,0,2,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""address1"": ""1234 Elm St"", ""address2"": """", ""city"": ""Springfield"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W8268610"", ""state"": ""IL"", ""zip"": ""62701""}, ""expected"": {""address1"": ""1234 Elm St"", ""address2"": """", ""city"": ""Springfield"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W2702727"", ""state"": ""IL"", ""zip"": ""62701""}, ""kind"": ""wrong_target""}, {""actual"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W2702727"", ""reason"": ""no longer needed""}, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W8268610"", ""reason"": ""no longer needed""}, ""kind"": ""wrong_target""}]",,
59,976304,C3_COMBINED_INTERVENTION,5,2,2,0,saved,saved,0,1,0,1,[],,
59,976305,C1_SEMANTIC_SUPPORT,4,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
59,976305,C2_PREWRITE_CONTROL,0,0,1,0,broken,broken,1,0,1,0,"[{""actual"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W2702727"", ""reason"": ""no longer needed""}, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W8268610"", ""reason"": ""no longer needed""}, ""kind"": ""wrong_target""}, {""actual"": null, ""expected"": {""address1"": ""1234 Elm St"", ""address2"": """", ""city"": ""Springfield"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W2702727"", ""state"": ""IL"", ""zip"": ""62701""}, ""kind"": ""missing_effect""}]",,
59,976305,C3_COMBINED_INTERVENTION,4,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
59,976306,C1_SEMANTIC_SUPPORT,4,2,0,0,saved,saved,0,1,0,1,[],,
59,976306,C2_PREWRITE_CONTROL,0,0,1,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W2702727"", ""reason"": ""no longer needed""}, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W8268610"", ""reason"": ""no longer needed""}, ""kind"": ""wrong_target""}, {""actual"": null, ""expected"": {""address1"": ""1234 Elm St"", ""address2"": """", ""city"": ""Springfield"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W2702727"", ""state"": ""IL"", ""zip"": ""62701""}, ""kind"": ""missing_effect""}]",,
59,976306,C3_COMBINED_INTERVENTION,5,2,2,0,saved,saved,0,1,0,1,[],,
60,976301,C1_SEMANTIC_SUPPORT,2,1,0,0,broken,broken,1,0,1,0,"[{""actual"": {""item_id"": ""3694871183"", ""new_item_id"": ""8555936349"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W5061109"", ""payment_method_id"": ""paypal_3742148""}, ""expected"": {""item_id"": ""3694871183"", ""new_item_id"": ""6077640618"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W5061109"", ""payment_method_id"": ""paypal_3742148""}, ""kind"": ""wrong_parameter""}]",,
60,976301,C2_PREWRITE_CONTROL,0,0,2,1,stable_pass,stable_pass,1,1,1,1,[],,
60,976301,C3_COMBINED_INTERVENTION,2,1,2,1,stable_pass,stable_pass,1,1,1,1,[],,
60,976302,C1_SEMANTIC_SUPPORT,2,1,0,0,saved,saved,0,1,0,1,[],,
60,976302,C2_PREWRITE_CONTROL,0,0,2,1,saved,saved,0,1,0,1,[],,
60,976302,C3_COMBINED_INTERVENTION,2,1,2,1,saved,saved,0,1,0,1,[],,
60,976303,C1_SEMANTIC_SUPPORT,3,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
60,976303,C2_PREWRITE_CONTROL,0,0,2,1,stable_pass,stable_pass,1,1,1,1,[],,
60,976303,C3_COMBINED_INTERVENTION,0,0,2,1,stable_pass,stable_pass,1,1,1,1,[],,
60,976304,C1_SEMANTIC_SUPPORT,2,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
60,976304,C2_PREWRITE_CONTROL,0,0,2,1,broken,broken,1,0,1,0,"[{""actual"": {""item_id"": ""3694871183"", ""new_item_id"": ""8555936349"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W5061109"", ""payment_method_id"": ""paypal_3742148""}, ""expected"": {""item_id"": ""3694871183"", ""new_item_id"": ""6077640618"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W5061109"", ""payment_method_id"": ""paypal_3742148""}, ""kind"": ""wrong_parameter""}]",,
60,976304,C3_COMBINED_INTERVENTION,2,1,2,1,stable_pass,stable_pass,1,1,1,1,[],,
60,976305,C1_SEMANTIC_SUPPORT,2,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
60,976305,C2_PREWRITE_CONTROL,0,0,2,1,stable_pass,stable_pass,1,1,1,1,[],,
60,976305,C3_COMBINED_INTERVENTION,0,0,2,1,stable_pass,stable_pass,1,1,1,1,[],,
60,976306,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
60,976306,C2_PREWRITE_CONTROL,0,0,2,1,stable_pass,stable_pass,1,1,1,1,[],,
60,976306,C3_COMBINED_INTERVENTION,0,0,1,0,broken,broken,1,0,1,0,"[{""actual"": {""item_id"": ""3694871183"", ""new_item_id"": ""6077640618"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W5061109"", ""payment_method_id"": ""gift_card_3406421""}, ""expected"": {""item_id"": ""3694871183"", ""new_item_id"": ""6077640618"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W5061109"", ""payment_method_id"": ""paypal_3742148""}, ""kind"": ""wrong_parameter""}]",,
61,976301,C1_SEMANTIC_SUPPORT,2,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
61,976301,C2_PREWRITE_CONTROL,0,0,2,1,stable_pass,stable_pass,1,1,1,1,[],,
61,976301,C3_COMBINED_INTERVENTION,0,0,2,1,stable_pass,stable_pass,1,1,1,1,[],,
61,976302,C1_SEMANTIC_SUPPORT,2,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
61,976302,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
61,976302,C3_COMBINED_INTERVENTION,2,1,1,0,stable_pass,stable_pass,1,1,1,1,[],,
61,976303,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
61,976303,C2_PREWRITE_CONTROL,0,0,2,1,stable_pass,stable_pass,1,1,1,1,[],,
61,976303,C3_COMBINED_INTERVENTION,2,1,1,0,stable_pass,stable_pass,1,1,1,1,[],,
61,976304,C1_SEMANTIC_SUPPORT,2,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
61,976304,C2_PREWRITE_CONTROL,0,0,2,1,stable_pass,stable_pass,1,1,1,1,[],,
61,976304,C3_COMBINED_INTERVENTION,0,0,2,1,stable_pass,stable_pass,1,1,1,1,[],,
61,976305,C1_SEMANTIC_SUPPORT,2,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
61,976305,C2_PREWRITE_CONTROL,0,0,2,1,stable_pass,stable_pass,1,1,1,1,[],,
61,976305,C3_COMBINED_INTERVENTION,2,1,2,1,stable_pass,stable_pass,1,1,1,1,[],,
61,976306,C1_SEMANTIC_SUPPORT,3,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
61,976306,C2_PREWRITE_CONTROL,0,0,2,1,stable_pass,stable_pass,1,1,1,1,[],,
61,976306,C3_COMBINED_INTERVENTION,3,1,2,1,stable_pass,stable_pass,1,1,1,1,[],,
62,976301,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976301,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976301,C3_COMBINED_INTERVENTION,1,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976302,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976302,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976302,C3_COMBINED_INTERVENTION,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976303,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976303,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976303,C3_COMBINED_INTERVENTION,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976304,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976304,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976304,C3_COMBINED_INTERVENTION,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976305,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976305,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976305,C3_COMBINED_INTERVENTION,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976306,C1_SEMANTIC_SUPPORT,1,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976306,C2_PREWRITE_CONTROL,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
62,976306,C3_COMBINED_INTERVENTION,0,0,0,0,stable_pass,stable_pass,1,1,1,1,[],,
64,976301,C1_SEMANTIC_SUPPORT,4,1,0,0,broken,stable_fail,1,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}, {""actual"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W7464385"", ""reason"": ""no longer needed""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
64,976301,C2_PREWRITE_CONTROL,0,0,0,0,broken,stable_fail,1,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}]",,
64,976301,C3_COMBINED_INTERVENTION,2,0,0,0,broken,stable_fail,1,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}]",,
64,976302,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}]",,
64,976302,C2_PREWRITE_CONTROL,0,0,1,0,saved,stable_fail,0,1,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}]",,
64,976302,C3_COMBINED_INTERVENTION,2,1,1,0,saved,stable_fail,0,1,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}]",,
64,976303,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}]",,
64,976303,C2_PREWRITE_CONTROL,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}]",,
64,976303,C3_COMBINED_INTERVENTION,2,1,1,0,saved,stable_fail,0,1,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}]",,
64,976304,C1_SEMANTIC_SUPPORT,4,1,0,0,stable_pass,stable_fail,1,1,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}]",,
64,976304,C2_PREWRITE_CONTROL,0,0,1,0,broken,stable_fail,1,0,0,0,"[{""actual"": {""item_id"": ""1810466394"", ""new_item_id"": ""6117189161"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""wrong_parameter""}, {""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}]",,
64,976304,C3_COMBINED_INTERVENTION,0,0,0,0,broken,stable_fail,1,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}]",,
64,976305,C1_SEMANTIC_SUPPORT,2,1,0,0,stable_pass,stable_fail,1,1,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}]",,
64,976305,C2_PREWRITE_CONTROL,0,0,0,0,broken,stable_fail,1,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}]",,
64,976305,C3_COMBINED_INTERVENTION,4,1,1,0,stable_pass,stable_fail,1,1,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}]",,
64,976306,C1_SEMANTIC_SUPPORT,2,1,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""1810466394"", ""new_item_id"": ""6117189161"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""wrong_parameter""}, {""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}]",,
64,976306,C2_PREWRITE_CONTROL,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""1810466394"", ""new_item_id"": ""6700049080"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W7464385"", ""payment_method_id"": ""paypal_1261484""}, ""kind"": ""missing_effect""}]",,
